tx	gene_id	MCIC_FC_2024_111	MCIC_FD_2024_105	MCIC_FD_2024_204	MCIC_MD_2024_109	MCIC_MD_2024_113	MCIC_MD_2024_116
gnl|WGS:JAKSZP|L0F63_003836-T1_mrna	L0F63_003836	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003863-T1_mrna	L0F63_003863	39.551719	60.726514	18.853075	63.292898	35.189201	32.509314
gnl|WGS:JAKSZP|L0F63_003872-T1_mrna	L0F63_003872	206.980937	159.760956	295.314752	213.671079	264.085436	234.950835
gnl|WGS:JAKSZP|L0F63_003908-T1_mrna	L0F63_003908	6090.16832	6943.029715	8847.544353	4497.802014	7056.120078	4735.876327
unassigned_transcript_384	L0F63_003909	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003917-T1_mrna	L0F63_003917	5616.758886	2521.010049	2934.43305	3359.950145	7489.344497	4884.47803
gnl|WGS:JAKSZP|L0F63_003951-T1_mrna	L0F63_003951	228.857339	1147.937295	33.22111	1160.380918	122.546416	82.817617
unassigned_transcript_385	L0F63_004003	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004024-T1_mrna	L0F63_004024	297.771656	83.539673	562.321545	47.536813	484.84439	567.924471
gnl|WGS:JAKSZP|L0F63_004031-T1_mrna	L0F63_004031	45.74796	156.39958	27.646393	101.755446	45.609041	36.694854
gnl|WGS:JAKSZP|L0F63_004032-T1_mrna	L0F63_004032	156.151606	948.134431	22.20824	883.297493	37.735968	103.161295
gnl|WGS:JAKSZP|L0F63_004044-T1_mrna	L0F63_004044	13.079458	71.105867	14.08818	56.82843	9.389984	7.412751
gnl|WGS:JAKSZP|L0F63_004063-T1_mrna	L0F63_004063	0.891572	1.01606	0.60937	7.588579	0.699688	1.025883
gnl|WGS:JAKSZP|L0F63_004072-T1_mrna	L0F63_004072	716.922209	14.726472	401.738113	16.037488	607.418379	525.871314
unassigned_transcript_386	L0F63_004073	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004074-T1_mrna	L0F63_004074	45.136158	67.415569	26.619116	67.027355	54.220431	41.29661
unassigned_transcript_387	L0F63_004093	0	0	0	0	0	0
unassigned_transcript_388	L0F63_004099	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004125-T1_mrna	L0F63_004125	104.429508	221.196944	61.590053	228.413139	87.009266	78.78732
gnl|WGS:JAKSZP|L0F63_004147-T1_mrna	L0F63_004147	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004148-T1_mrna	L0F63_004148	54.81353	165.16836	40.763863	223.626194	21.85424	34.338555
gnl|WGS:JAKSZP|L0F63_004177-T1_mrna	L0F63_004177	28.617598	58.778966	17.239208	48.905403	33.238043	29.280727
unassigned_transcript_389	L0F63_004207	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004238-T1_mrna	L0F63_004238	24.361492	60.70853	2.902814	50.469596	14.025339	9.090815
gnl|WGS:JAKSZP|L0F63_004271-T1_mrna	L0F63_004271	0	0	0.661446	0.495227	0.285882	0
unassigned_transcript_390	L0F63_004272	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004280-T1_mrna	L0F63_004280	265.251661	587.949631	1096.020286	51.985236	339.062833	399.108942
unassigned_transcript_391	L0F63_004323	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004332-T1_mrna	L0F63_004332	1.71949	0	0	0	2.604516	0
gnl|WGS:JAKSZP|L0F63_004333-T1_mrna	L0F63_004333	42.724823	202.237459	9.217265	16.997655	8.445843	19.618469
gnl|WGS:JAKSZP|L0F63_004341-T1_mrna	L0F63_004341	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004342-T1_mrna	L0F63_004342	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004347-T1_mrna	L0F63_004347	6.195273	14.308221	0.967944	4.02236	8.50997	5.038822
gnl|WGS:JAKSZP|L0F63_004348-T1_mrna	L0F63_004348	11.612962	52.861486	2.0905	50.245654	5.15105	5.825132
unassigned_transcript_392	L0F63_004356	0	0	0	0	0	0
unassigned_transcript_393	L0F63_004397	0	0	0	0	0	0
unassigned_transcript_394	L0F63_004411	0	0	0	0	0	0
unassigned_transcript_395	L0F63_004412	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004431-T1_mrna	L0F63_004431	50.269711	94.860165	29.716515	69.821187	51.088564	49.174391
unassigned_transcript_396	L0F63_004432	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004455-T1_mrna	L0F63_004455	60.805117	68.638042	48.100346	57.807679	21.526091	36.588503
gnl|WGS:JAKSZP|L0F63_004461-T1_mrna	L0F63_004461	51.272767	72.108488	48.884554	89.043947	62.701202	53.984829
gnl|WGS:JAKSZP|L0F63_004462-T1_mrna	L0F63_004462	83.072291	66.430742	136.45899	78.096798	125.336524	96.580237
gnl|WGS:JAKSZP|L0F63_004475-T1_mrna	L0F63_004475	6.526972	31.717099	0	39.141276	3.906636	1.155709
gnl|WGS:JAKSZP|L0F63_004476-T1_mrna	L0F63_004476	12.952463	63.491022	4.418355	56.244755	7.934525	6.391354
gnl|WGS:JAKSZP|L0F63_004487-T1_mrna	L0F63_004487	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004495-T1_mrna	L0F63_004495	221.140676	177.477823	231.611223	165.250651	325.662973	223.648137
gnl|WGS:JAKSZP|L0F63_004508-T1_mrna	L0F63_004508	29.147557	108.100658	9.036397	95.829278	33.90845	20.083953
unassigned_transcript_397	L0F63_004509	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004521-T1_mrna	L0F63_004521	123.301028	73.036854	74.126823	79.010699	131.56473	116.058829
gnl|WGS:JAKSZP|L0F63_004529-T1_mrna	L0F63_004529	66.12892	109.567727	84.874464	181.677902	123.257961	62.524646
gnl|WGS:JAKSZP|L0F63_004540-T1_mrna	L0F63_004540	162.746668	11.790092	111.545246	6.192511	209.090162	156.545395
unassigned_transcript_398	L0F63_004598	0	0	0	0	0	0
unassigned_transcript_399	L0F63_004607	0	0	0	0	0	0
unassigned_transcript_400	L0F63_004614	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004622-T1_mrna	L0F63_004622	15.237121	24.944964	0	22.26803	0	1.472182
gnl|WGS:JAKSZP|L0F63_004623-T1_mrna	L0F63_004623	11.955186	35.840851	4.321032	29.420046	4.227847	11.976909
gnl|WGS:JAKSZP|L0F63_004648-T1_mrna	L0F63_004648	88.225588	140.321804	43.943484	115.105476	70.114661	91.051623
unassigned_transcript_401	L0F63_004682	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004705-T1_mrna	L0F63_004705	4.320723	7.017413	1.550014	5.213198	1.907904	3.469782
gnl|WGS:JAKSZP|L0F63_004706-T1_mrna	L0F63_004706	5.911146	10.69413	4.040201	9.810904	2.435405	7.243476
gnl|WGS:JAKSZP|L0F63_004730-T1_mrna	L0F63_004730	419.093507	72.028515	281.221919	60.239006	589.154226	393.938732
unassigned_transcript_402	L0F63_004809	0	0	0	0	0	0
unassigned_transcript_403	L0F63_004841	0	0	0	0	0	0
unassigned_transcript_404	L0F63_004869	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004879-T1_mrna	L0F63_004879	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004894-T1_mrna	L0F63_004894	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004912-T1_mrna	L0F63_004912	32.586529	25.604082	20.807483	31.758872	26.229273	42.479179
unassigned_transcript_405	L0F63_004927	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004964-T1_mrna	L0F63_004964	2138.91722	0.82268	2955.963066	1.908812	2860.27154	2962.347167
gnl|WGS:JAKSZP|L0F63_004986-T1_mrna	L0F63_004986	10.463566	9.730277	10.566135	20.057093	4.694992	7.412751
unassigned_transcript_406	L0F63_004987	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004995-T1_mrna	L0F63_004995	71.626459	156.454899	32.819974	97.400645	57.789682	45.615476
unassigned_transcript_407	L0F63_005008	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005016-T1_mrna	L0F63_005016	188.155502	149.421542	199.558768	111.37204	217.217063	161.630757
unassigned_transcript_408	L0F63_005040	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005041-T1_mrna	L0F63_005041	126.589534	163.310642	138.19926	120.685139	100.899464	131.274085
unassigned_transcript_409	L0F63_005057	0	0	0	0	0	0
unassigned_transcript_410	L0F63_005058	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005066-T1_mrna	L0F63_005066	56.062044	124.568391	25.614503	97.416379	45.528592	42.590007
unassigned_transcript_411	L0F63_005067	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005093-T1_mrna	L0F63_005093	49.470689	89.328249	149.608422	69.83938	60.830564	76.289168
gnl|WGS:JAKSZP|L0F63_005112-T1_mrna	L0F63_005112	51.97	141.033579	36.467314	135.942101	64.95607	60.436786
gnl|WGS:JAKSZP|L0F63_005117-T1_mrna	L0F63_005117	7.907103	22.606049	7.494294	10.494374	4.782437	4.622444
gnl|WGS:JAKSZP|L0F63_005140-T1_mrna	L0F63_005140	15.821604	60.213653	5.954735	54.345387	9.628078	8.997057
gnl|WGS:JAKSZP|L0F63_005153-T1_mrna	L0F63_005153	2.527883	3.186873	2.519775	2.505073	2.079581	3.314747
gnl|WGS:JAKSZP|L0F63_005154-T1_mrna	L0F63_005154	32.096692	65.474879	28.99505	61.846953	27.823212	35.274838
gnl|WGS:JAKSZP|L0F63_005185-T1_mrna	L0F63_005185	26.265534	27.442404	17.628085	36.844142	18.799284	19.848428
gnl|WGS:JAKSZP|L0F63_005186-T1_mrna	L0F63_005186	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005193-T1_mrna	L0F63_005193	8.744145	4.981938	1.63041	7.306806	2.182657	2.833455
gnl|WGS:JAKSZP|L0F63_005226-T1_mrna	L0F63_005226	63.721418	83.751477	52.638996	71.093845	98.046844	84.584395
gnl|WGS:JAKSZP|L0F63_005236-T1_mrna	L0F63_005236	21.243413	43.910228	7.93742	40.975615	9.937865	18.278093
gnl|WGS:JAKSZP|L0F63_005275-T1_mrna	L0F63_005275	33.422617	77.284225	38.025609	61.736059	43.32266	31.882151
gnl|WGS:JAKSZP|L0F63_005293-T1_mrna	L0F63_005293	50.638331	192.228551	233.997285	126.352011	98.587576	44.116969
gnl|WGS:JAKSZP|L0F63_005310-T1_mrna	L0F63_005310	811.225785	0	748.10018	0.193057	1009.932328	1031.49193
unassigned_transcript_412	L0F63_005323	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005341-T1_mrna	L0F63_005341	184.042821	114.296154	216.877753	137.956462	370.338575	119.013546
unassigned_transcript_413	L0F63_005347	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005391-T1_mrna	L0F63_005391	729.760087	15.170508	264.356166	3.357049	126.039892	119.01136
gnl|WGS:JAKSZP|L0F63_005396-T1_mrna	L0F63_005396	101.568085	203.180224	52.648473	156.741986	35.964938	53.91112
gnl|WGS:JAKSZP|L0F63_005397-T1_mrna	L0F63_005397	39.1192	135.681875	31.715761	90.569401	40.638187	37.363157
gnl|WGS:JAKSZP|L0F63_005431-T1_mrna	L0F63_005431	24.148825	21.802424	24.204776	25.382511	32.052012	13.530713
unassigned_transcript_414	L0F63_005452	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005484-T1_mrna	L0F63_005484	91.806008	161.203331	58.115726	182.670028	85.586804	73.889447
gnl|WGS:JAKSZP|L0F63_005503-T1_mrna	L0F63_005503	153.101278	304.182996	92.335332	406.979837	94.274889	105.70409
gnl|WGS:JAKSZP|L0F63_005504-T1_mrna	L0F63_005504	83.642973	92.857446	117.659877	72.734794	104.404452	107.228275
gnl|WGS:JAKSZP|L0F63_005516-T1_mrna	L0F63_005516	46.067737	64.62639	24.333188	51.372019	39.324031	38.547652
unassigned_transcript_415	L0F63_005522	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005538-T1_mrna	L0F63_005538	72.101881	58.061102	21.470974	71.669761	60.148075	39.068895
gnl|WGS:JAKSZP|L0F63_005587-T1_mrna	L0F63_005587	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005602-T1_mrna	L0F63_005602	25.104051	37.676493	8.539253	37.933474	35.466123	19.19743
gnl|WGS:JAKSZP|L0F63_005609-T1_mrna	L0F63_005609	20198.00419	1.540966	22015.612586	2.76111	31656.387888	28034.146891
gnl|WGS:JAKSZP|L0F63_005616-T1_mrna	L0F63_005616	32.841919	68.671576	14.035584	70.077466	22.32837	25.317531
gnl|WGS:JAKSZP|L0F63_005625-T1_mrna	L0F63_005625	57.498023	57.792839	66.134802	50.874902	86.142327	86.521341
unassigned_transcript_416	L0F63_005658	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005694-T1_mrna	L0F63_005694	156.998575	455.97612	109.562086	809.10506	91.494116	124.022707
gnl|WGS:JAKSZP|L0F63_005723-T1_mrna	L0F63_005723	60.7383	128.533586	20.841385	176.751866	18.104199	43.18222
gnl|WGS:JAKSZP|L0F63_005737-T1_mrna	L0F63_005737	176.048291	107.243276	205.25221	100.865182	240.527636	207.22783
gnl|WGS:JAKSZP|L0F63_005742-T1_mrna	L0F63_005742	16.125923	1.801601	4.691974	2.792902	12.391185	9.339265
gnl|WGS:JAKSZP|L0F63_005754-T1_mrna	L0F63_005754	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005801-T1_mrna	L0F63_005801	56.347004	74.155456	64.628448	52.933349	58.622814	89.675293
gnl|WGS:JAKSZP|L0F63_005819-T1_mrna	L0F63_005819	35.824974	85.449826	7.537655	103.939211	11.014872	12.598959
gnl|WGS:JAKSZP|L0F63_005824-T1_mrna	L0F63_005824	1.23295	0	0	0.943435	0	0
gnl|WGS:JAKSZP|L0F63_005834-T1_mrna	L0F63_005834	95.043526	26.138361	154.634384	32.757664	119.429966	166.813817
unassigned_transcript_417	L0F63_005835	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005843-T1_mrna	L0F63_005843	1414.786338	862.887913	1512.704753	2184.042909	1106.931798	1370.192492
unassigned_transcript_418	L0F63_005859	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005874-T1_mrna	L0F63_005874	181.329005	442.977026	61.805824	473.791712	54.693585	28.468132
gnl|WGS:JAKSZP|L0F63_005892-T1_mrna	L0F63_005892	21.622176	20.479787	8.753599	23.410588	9.154066	14.375897
gnl|WGS:JAKSZP|L0F63_005915-T1_mrna	L0F63_005915	10.288413	29.364373	1.615504	39.44003	2.810174	9.66623
gnl|WGS:JAKSZP|L0F63_005964-T1_mrna	L0F63_005964	0	0	0	0	0	0
unassigned_transcript_419	L0F63_005969	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005983-T1_mrna	L0F63_005983	104.950636	277.962421	32.87692	222.620062	81.189049	77.872191
unassigned_transcript_420	L0F63_005986	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006004-T1_mrna	L0F63_006004	19.65948	32.237989	20.719348	22.742118	29.18257	22.607349
unassigned_transcript_421	L0F63_006029	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006046-T1_mrna	L0F63_006046	123.536912	215.746895	87.502062	231.287723	179.37472	111.735736
gnl|WGS:JAKSZP|L0F63_006065-T1_mrna	L0F63_006065	39.73192	131.352268	62.589171	104.606762	81.022285	47.545061
gnl|WGS:JAKSZP|L0F63_006069-T1_mrna	L0F63_006069	21.149839	39.599947	15.313074	33.110084	22.744037	14.06101
gnl|WGS:JAKSZP|L0F63_006070-T1_mrna	L0F63_006070	25.290479	34.255893	5.398403	17.8139	14.110687	17.580136
gnl|WGS:JAKSZP|L0F63_006076-T1_mrna	L0F63_006076	313.181024	931.374342	574.019601	2109.060922	185.553514	95.898678
gnl|WGS:JAKSZP|L0F63_006077-T1_mrna	L0F63_006077	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006081-T1_mrna	L0F63_006081	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006107-T1_mrna	L0F63_006107	144.869611	234.697929	121.391242	247.325714	127.238681	126.023122
gnl|WGS:JAKSZP|L0F63_006111-T1_mrna	L0F63_006111	10.001132	19.909622	4.888122	14.165473	5.78132	4.538775
unassigned_transcript_422	L0F63_006117	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006121-T1_mrna	L0F63_006121	17.19019	60.561645	25.570937	58.255717	8.118905	17.304931
gnl|WGS:JAKSZP|L0F63_006132-T1_mrna	L0F63_006132	0	0.087746	0	0	0.362577	0
gnl|WGS:JAKSZP|L0F63_006138-T1_mrna	L0F63_006138	304.63656	716.697049	55.484495	716.714751	148.903432	119.500827
gnl|WGS:JAKSZP|L0F63_006146-T1_mrna	L0F63_006146	163.266656	493.283079	35.801645	614.386709	73.201808	54.813531
gnl|WGS:JAKSZP|L0F63_006156-T1_mrna	L0F63_006156	66.581912	189.051195	105.10206	171.544054	104.045877	76.971274
gnl|WGS:JAKSZP|L0F63_006169-T1_mrna	L0F63_006169	140.63245	263.568095	330.94098	248.561714	174.460773	123.069724
gnl|WGS:JAKSZP|L0F63_006179-T1_mrna	L0F63_006179	27.058997	67.457348	13.624519	62.601723	23.761283	23.950053
gnl|WGS:JAKSZP|L0F63_006180-T1_mrna	L0F63_006180	0.123201	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006181-T1_mrna	L0F63_006181	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006197-T1_mrna	L0F63_006197	955.165081	319.650294	1080.607448	402.030763	1103.940399	941.767164
unassigned_transcript_423	L0F63_006206	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006229-T1_mrna	L0F63_006229	7.814979	5.742941	2.249723	1.709166	26.062259	5.930802
gnl|WGS:JAKSZP|L0F63_006253-T1_mrna	L0F63_006253	670.506176	116.024387	912.429146	121.064798	1005.512906	887.309415
unassigned_transcript_424	L0F63_006257	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006265-T1_mrna	L0F63_006265	28.013251	55.720911	11.804553	44.504686	36.434327	20.341897
gnl|WGS:JAKSZP|L0F63_006266-T1_mrna	L0F63_006266	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006309-T1_mrna	L0F63_006309	45.086455	5.585179	81.614895	15.505082	94.403895	1.329017
gnl|WGS:JAKSZP|L0F63_006320-T1_mrna	L0F63_006320	53.760763	103.298214	31.030269	97.503627	42.882471	48.062228
gnl|WGS:JAKSZP|L0F63_006328-T1_mrna	L0F63_006328	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006329-T1_mrna	L0F63_006329	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006355-T1_mrna	L0F63_006355	14.319056	5.456219	9.603052	9.748162	17.158082	15.194793
gnl|WGS:JAKSZP|L0F63_006356-T1_mrna	L0F63_006356	87.501305	97.18363	142.066255	92.209293	167.2922	104.064128
gnl|WGS:JAKSZP|L0F63_006362-T1_mrna	L0F63_006362	131.27994	75.926144	81.312524	73.026598	223.625484	138.581222
gnl|WGS:JAKSZP|L0F63_006370-T1_mrna	L0F63_006370	48.400697	86.44012	21.974072	85.541041	36.871159	32.659347
gnl|WGS:JAKSZP|L0F63_006379-T1_mrna	L0F63_006379	729.059445	0.163248	691.540037	0.438699	832.692195	935.798026
gnl|WGS:JAKSZP|L0F63_006382-T1_mrna	L0F63_006382	7.769033	3.911632	2.334447	6.656074	4.457406	3.341522
gnl|WGS:JAKSZP|L0F63_006383-T1_mrna	L0F63_006383	21.198166	13.412385	7.311136	12.504572	8.121665	11.991905
unassigned_transcript_425	L0F63_006384	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006390-T1_mrna	L0F63_006390	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006391-T1_mrna	L0F63_006391	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006392-T1_mrna	L0F63_006392	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006393-T1_mrna	L0F63_006393	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006394-T1_mrna	L0F63_006394	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006395-T1_mrna	L0F63_006395	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006396-T1_mrna	L0F63_006396	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006397-T1_mrna	L0F63_006397	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006398-T1_mrna	L0F63_006398	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006399-T1_mrna	L0F63_006399	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006408-T1_mrna	L0F63_006408	0.565009	4.35482	0	4.332122	3.513076	1.480431
gnl|WGS:JAKSZP|L0F63_006409-T1_mrna	L0F63_006409	18.793867	27.743062	3.923126	24.157633	15.42707	5.63874
gnl|WGS:JAKSZP|L0F63_006422-T1_mrna	L0F63_006422	28.919677	78.649146	21.990685	55.45341	20.478106	29.817006
gnl|WGS:JAKSZP|L0F63_006425-T1_mrna	L0F63_006425	416.656457	567.554593	171.0223	601.67375	370.094624	331.208298
unassigned_transcript_426	L0F63_006437	0	0	0	19.567909	0	0
gnl|WGS:JAKSZP|L0F63_006468-T1_mrna	L0F63_006468	268.893198	162.425289	310.718902	106.150684	278.309094	377.534324
gnl|WGS:JAKSZP|L0F63_006472-T1_mrna	L0F63_006472	14.988638	33.825746	19.277668	25.102408	17.838996	15.567761
gnl|WGS:JAKSZP|L0F63_006499-T1_mrna	L0F63_006499	131.613515	220.75954	169.768568	349.33104	329.169937	122.174963
gnl|WGS:JAKSZP|L0F63_006528-T1_mrna	L0F63_006528	0	0.797638	0	0.103264	0.488611	0.331419
gnl|WGS:JAKSZP|L0F63_006533-T1_mrna	L0F63_006533	21.204884	53.348223	12.984039	32.702496	34.616411	37.399013
unassigned_transcript_427	L0F63_006545	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006591-T1_mrna	L0F63_006591	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006612-T1_mrna	L0F63_006612	40.872352	56.686166	44.194959	54.715992	55.084351	43.162891
unassigned_transcript_428	L0F63_006645	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006654-T1_mrna	L0F63_006654	87.876621	96.974291	63.773576	119.749178	134.201284	97.542565
gnl|WGS:JAKSZP|L0F63_006662-T1_mrna	L0F63_006662	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006666-T1_mrna	L0F63_006666	65.739527	165.657375	44.819496	111.273644	62.629987	60.082934
gnl|WGS:JAKSZP|L0F63_006675-T1_mrna	L0F63_006675	51.889712	76.653613	52.703162	116.024463	78.503408	44.931573
gnl|WGS:JAKSZP|L0F63_006676-T1_mrna	L0F63_006676	7.211056	23.569707	7.943107	12.469903	6.220999	7.125546
unassigned_transcript_429	L0F63_006709	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006712-T1_mrna	L0F63_006712	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006716-T1_mrna	L0F63_006716	33.323763	40.673514	19.914547	54.730589	18.061416	33.55059
gnl|WGS:JAKSZP|L0F63_006719-T1_mrna	L0F63_006719	125.562794	337.565749	93.334193	359.021966	159.62972	100.998733
gnl|WGS:JAKSZP|L0F63_006722-T1_mrna	L0F63_006722	0.904747	22.516509	0	25.660256	0	0
gnl|WGS:JAKSZP|L0F63_006726-T1_mrna	L0F63_006726	45.540701	66.622147	9.093031	36.917344	44.794457	26.548759
unassigned_transcript_430	L0F63_006731	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006738-T1_mrna	L0F63_006738	8.135306	31.702416	2.1652	26.8825	8.587279	6.01292
unassigned_transcript_431	L0F63_006753	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006781-T1_mrna	L0F63_006781	0.692032	0	0	0	0	0
unassigned_transcript_432	L0F63_006782	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006796-T1_mrna	L0F63_006796	124.823869	130.520094	303.301952	103.750924	194.306198	129.29943
gnl|WGS:JAKSZP|L0F63_006815-T1_mrna	L0F63_006815	2.969446	3.785832	2.002224	4.314112	2.348028	3.33827
unassigned_transcript_433	L0F63_006826	0	0	0	0	0	0
unassigned_transcript_434	L0F63_006827	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006836-T1_mrna	L0F63_006836	31.857652	57.828293	23.027287	95.204533	26.947085	24.750032
unassigned_transcript_435	L0F63_006837	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006847-T1_mrna	L0F63_006847	14.935649	38.706315	6.194953	27.536419	8.865304	12.769484
gnl|WGS:JAKSZP|L0F63_006853-T1_mrna	L0F63_006853	66.495021	147.915809	62.074559	133.923124	55.085929	62.31341
unassigned_transcript_436	L0F63_006862	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006864-T1_mrna	L0F63_006864	36.143433	73.305173	9.490051	69.480582	37.738822	22.005199
gnl|WGS:JAKSZP|L0F63_006869-T1_mrna	L0F63_006869	1.537954	1.759622	10.991365	3.862632	4.707073	2.398798
gnl|WGS:JAKSZP|L0F63_006885-T1_mrna	L0F63_006885	1950.269355	106.74412	83.885428	10.638726	600.004901	724.206464
gnl|WGS:JAKSZP|L0F63_006963-T1_mrna	L0F63_006963	45.604721	61.072195	45.091178	71.990343	63.78949	60.962745
unassigned_transcript_437	L0F63_006972	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006997-T1_mrna	L0F63_006997	39.247848	78.272643	28.968461	73.143776	19.12694	45.318892
gnl|WGS:JAKSZP|L0F63_007002-T1_mrna	L0F63_007002	456.773322	685.065566	409.555294	662.014107	319.404103	423.864347
unassigned_transcript_438	L0F63_007029	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007045-T1_mrna	L0F63_007045	44.462763	73.702889	14.853238	84.56781	44.158198	26.93824
gnl|WGS:JAKSZP|L0F63_007053-T1_mrna	L0F63_007053	10.698266	6.755792	7.473671	6.892249	7.948562	5.169546
gnl|WGS:JAKSZP|L0F63_007091-T1_mrna	L0F63_007091	142.003117	282.04154	315.644791	271.400239	181.985553	136.527132
gnl|WGS:JAKSZP|L0F63_007103-T1_mrna	L0F63_007103	64.00929	107.658573	294.500808	126.329132	269.693687	95.516533
gnl|WGS:JAKSZP|L0F63_007144-T1_mrna	L0F63_007144	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007149-T1_mrna	L0F63_007149	85.275625	265.35173	25.269883	323.139688	86.525365	45.40444
gnl|WGS:JAKSZP|L0F63_007157-T1_mrna	L0F63_007157	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007158-T1_mrna	L0F63_007158	0	0.563324	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007182-T1_mrna	L0F63_007182	535.773781	317.692942	226.809068	196.610915	928.957218	547.965522
gnl|WGS:JAKSZP|L0F63_007183-T1_mrna	L0F63_007183	0	0	0	0	0	0
unassigned_transcript_439	L0F63_007211	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007212-T1_mrna	L0F63_007212	37.62682	142.942094	94.945106	112.962518	34.486895	26.578225
gnl|WGS:JAKSZP|L0F63_007221-T1_mrna	L0F63_007221	74.326842	117.916927	36.050636	102.167261	53.480707	69.555752
unassigned_transcript_440	L0F63_007238	0	0	0	0	0	0
